Word,Sentiment,Sentiment Num,Strength Indicator
daydreaming,negative,-1,0
dead,negative,-1,0
dead-end,negative,-1,0
deadeningly,negative,-1,0
dead-eyed,negative,-1,0
deafening,negative,-1,0
Death,negative,-1,0
deathbed,negative,-1,0
deathly,negative,-1,0
deaths,negative,-1,0
debilitating,negative,-1,0
debts,negative,-1,0
decay,negative,-1,0
deceit,negative,-1,0
deception,negative,-1,0
deceptions,negative,-1,0
declines,negative,-1,0
decomposition,negative,-1,0
deconstructed,negative,-1,0
decrepit,negative,-1,0
defecates,negative,-1,0
deficit,negative,-1,0
Deflated,negative,-1,0
deflates,negative,-1,0
defunct,negative,-1,0
Degenerates,negative,-1,0
degenerating,negative,-1,0
deleted,negative,-1,0
delusional,negative,-1,0
delusions,negative,-1,0
demanding,negative,-1,0
demeaning,negative,-1,0
demented,negative,-1,0
demonic,negative,-1,0
demonizes,negative,-1,0
demons,negative,-1,0
denouement,negative,-1,0
Dense,negative,-1,0
denying,negative,-1,0
depleted,negative,-1,0
depress,negative,-1,0
depressed,negative,-1,0
Depressingly,negative,-1,0
Derailed,negative,-1,0
derails,negative,-1,0
derisive,negative,-1,0
derivativeness,negative,-1,0
desert,negative,-1,0
desiccated,negative,-1,0
desolate,negative,-1,0
desolation,negative,-1,0
despair,negative,-1,0
desperate,negative,-1,0
desperately,negative,-1,0
desperation,negative,-1,0
despicable,negative,-1,0
despising,negative,-1,0
destroy,negative,-1,0
destruction,negative,-1,0
destructive,negative,-1,0
desultory,negative,-1,0
detached,negative,-1,0
detention,negative,-1,0
deteriorating,negative,-1,0
detracts,negative,-1,0
detriment,negative,-1,0
devastated,negative,-1,0
devastatingly,negative,-1,0
devastation,negative,-1,0
Devoid,negative,-1,0
devolves,negative,-1,0
Devos,negative,-1,0
dicey,negative,-1,0
Die,negative,-1,0
died,negative,-1,0
dies,negative,-1,0
difficult,negative,-1,0
difficulties,negative,-1,0
difficult-to-swallow,negative,-1,0
difficulty,negative,-1,0
diluted,negative,-1,0
diminishes,negative,-1,0
dimming,negative,-1,0
dimness,negative,-1,0
dimwitted,negative,-1,0
dim-witted,negative,-1,0
dingy,negative,-1,0
directionless,negative,-1,0
Direct-to-Video,negative,-1,0
direct-to-video\/DVD,negative,-1,0
direct-to-void,negative,-1,0
Dirty,negative,-1,0
disagreeable,negative,-1,0
disappointed,negative,-1,0
Disappointing,negative,-1,0
Disappointingly,negative,-1,0
disapproval,negative,-1,0
Disaster,negative,-1,0
disastrous,negative,-1,0
disbelief,negative,-1,0
discarded,negative,-1,0
discomfort,negative,-1,0
disconcertingly,negative,-1,0
disconnected,negative,-1,0
disconnects,negative,-1,0
discontented,negative,-1,0
discord,negative,-1,0
discordant,negative,-1,0
discourages,negative,-1,0
discouraging,negative,-1,0
Discursive,negative,-1,0
disease-of-the-week,negative,-1,0
disgrace,negative,-1,0
disgracefully,negative,-1,0
disguised,negative,-1,0
dishonest,negative,-1,0
dishonesty,negative,-1,0
dishonorable,negative,-1,0
disillusionment,negative,-1,0
disingenuous,negative,-1,0
disintegrates,negative,-1,0
disintegration,negative,-1,0
disjointed,negative,-1,0
dislikable,negative,-1,0
dislike,negative,-1,0
dislocation,negative,-1,0
disloyal,negative,-1,0
dismal,negative,-1,0
Dismally,negative,-1,0
dismay,negative,-1,0
dismember,negative,-1,0
dismiss,negative,-1,0
disorientated,negative,-1,0
disoriented,negative,-1,0
disorienting,negative,-1,0
dispassionate,negative,-1,0
displacement,negative,-1,0
disposable,negative,-1,0
disposible,negative,-1,0
disquieting,negative,-1,0
disquietingly,negative,-1,0
Disreputable,negative,-1,0
disrespected,negative,-1,0
dissatisfied,negative,-1,0
disservice,negative,-1,0
dissidents,negative,-1,0
Dissing,negative,-1,0
dissolution,negative,-1,0
distant,negative,-1,0
distaste,negative,-1,0
distended,negative,-1,0
distortions,negative,-1,0
distract,negative,-1,0
distracted,negative,-1,0
distracting,negative,-1,0
distractions,negative,-1,0
distracts,negative,-1,0
distressing,negative,-1,0
distressingly,negative,-1,0
disturb,negative,-1,0
disturbance,negative,-1,0
disturbing,negative,-1,0
disturbingly,negative,-1,0
dithering,negative,-1,0
ditsy,negative,-1,0
dizzy,negative,-1,0
dizzying,negative,-1,0
doddering,negative,-1,0
Dodgy,negative,-1,0
dogged,negative,-1,0
doldrums,negative,-1,0
doltish,negative,-1,0
done-to-death,negative,-1,0
doofus,negative,-1,0
doofus-on,negative,-1,0
do-over,negative,-1,0
dopey,negative,-1,0
doubting,negative,-1,0
dour,negative,-1,0
down-and-dirty,negative,-1,0
downbeat,negative,-1,0
downfall,negative,-1,0
downhill,negative,-1,0
downing,negative,-1,0
downward,negative,-1,0
drag,negative,-1,0
draggy,negative,-1,0
dragons,negative,-1,0
drags,negative,-1,0
drain,negative,-1,0
drains,negative,-1,0
dramaturgy,negative,-1,0
drawbacks,negative,-1,0
drawn-out,negative,-1,0
dreaded,negative,-1,0
dreadfully,negative,-1,0
dreary,negative,-1,0
dredge,negative,-1,0
drek,negative,-1,0
drivel,negative,-1,0
droning,negative,-1,0
Drop,negative,-1,0
drowsy,negative,-1,0
drudgery,negative,-1,0
druggy,negative,-1,0
drunken,negative,-1,0
dry,negative,-1,0
dubious,negative,-1,0
dud,negative,-1,0
duds,negative,-1,0
dudsville,negative,-1,0
dullard,negative,-1,0
dulled,negative,-1,0
dullest,negative,-1,0
dullingly,negative,-1,0
dullness,negative,-1,0
dulls,negative,-1,0
dumb,negative,-1,0
dumbed-down,negative,-1,0
Dumber,negative,-1,0
dumbfoundingly,negative,-1,0
dumbness,negative,-1,0
dumped,negative,-1,0
dunce,negative,-1,0
dupe,negative,-1,0
dust-caked,negative,-1,0
dusty,negative,-1,0
dwindles,negative,-1,0
dying,negative,-1,0
dysfunction,negative,-1,0
dysfunctional,negative,-1,0
Ear-splitting,negative,-1,0
eccentrics,negative,-1,0
edit,negative,-1,0
egocentricities,negative,-1,0
ego-destroying,negative,-1,0
egotistical,negative,-1,0
egregiously,negative,-1,0
Eh,negative,-1,0
emaciated,negative,-1,0
embarrassed,negative,-1,0
embarrassingly,negative,-1,0
empty,negative,-1,0
endless,negative,-1,0
Enemy,negative,-1,0
enervating,negative,-1,0
ennui-hobbled,negative,-1,0
erasing,negative,-1,0
erotically,negative,-1,0
eroti-comedy,negative,-1,0
errant,negative,-1,0
error,negative,-1,0
estranged,negative,-1,0
estrogen-free,negative,-1,0
Eurotrash,negative,-1,0
Euro-trash,negative,-1,0
evaded,negative,-1,0
evasive,negative,-1,0
evil,negative,-1,0
Examines,negative,-1,0
exasperated,negative,-1,0
exasperating,negative,-1,0
exasperatingly,negative,-1,0
excessive,negative,-1,0
Excruciatingly,negative,-1,0
exhausted,negative,-1,0
exhaustingly,negative,-1,0
EXIT,negative,-1,0
expected,negative,-1,0
exploitation,negative,-1,0
exploiting,negative,-1,0
extra-dry,negative,-1,0
F,negative,-1,0
fabricated,negative,-1,0
facetious,negative,-1,0
fad,negative,-1,0
fades,negative,-1,0
fading,negative,-1,0
fail,negative,-1,0
failing,negative,-1,0
failings,negative,-1,0
fake,negative,-1,0
faked,negative,-1,0
fallen,negative,-1,0
falls,negative,-1,0
falseness,negative,-1,0
faltering,negative,-1,0
falters,negative,-1,0
Fanboy,negative,-1,0
fandom,negative,-1,0
farce,negative,-1,0
farcically,negative,-1,0
far-fetched,negative,-1,0
far-flung,negative,-1,0
fart,negative,-1,0
farts,negative,-1,0
fast-forward,negative,-1,0
Fat,negative,-1,0
Fatal,negative,-1,0
fatality,negative,-1,0
fathom,negative,-1,0
fatigues,negative,-1,0
faulty,negative,-1,0
faux-urban,negative,-1,0
fearful,negative,-1,0
fears,negative,-1,0
featherweight,negative,-1,0
feces,negative,-1,0
feeble,negative,-1,0
feel-bad,negative,-1,0
fiascos,negative,-1,0
fiend,negative,-1,0
fiendishly,negative,-1,0
fights,negative,-1,0
Fire,negative,-1,0
fishy,negative,-1,0
fizzability,negative,-1,0
fizzle,negative,-1,0
fizzles,negative,-1,0
flabby,negative,-1,0
flaccid,negative,-1,0
flagrantly,negative,-1,0
flailing,negative,-1,0
flails,negative,-1,0
flakeball,negative,-1,0
flakiness,negative,-1,0
flaky,negative,-1,0
flat,negative,-1,0
flatfooted,negative,-1,0
flatly,negative,-1,0
flattening,negative,-1,0
flatula,negative,-1,0
flatulence,negative,-1,0
Flaunts,negative,-1,0
flavorless,negative,-1,0
flawed,negative,-1,0
flaws,negative,-1,0
flee,negative,-1,0
flimsy,negative,-1,0
flinching,negative,-1,0
flop,negative,-1,0
flopping,negative,-1,0
floppy,negative,-1,0
flops,negative,-1,0
floundering,negative,-1,0
Flounders,negative,-1,0
fluke,negative,-1,0
fool,negative,-1,0
fooled,negative,-1,0
foolish,negative,-1,0
foot-dragging,negative,-1,0
forbearing,negative,-1,0
forced,negative,-1,0
force-feed,negative,-1,0
forcing,negative,-1,0
Forgettable,negative,-1,0
forgettably,negative,-1,0
formulaic,negative,-1,0
Formuliac,negative,-1,0
foul,negative,-1,0
foul-mouthed,negative,-1,0
foul-natured,negative,-1,0
fourth-rate,negative,-1,0
fragmentary,negative,-1,0
fragmented,negative,-1,0
frailties,negative,-1,0
frantic,negative,-1,0
fraught,negative,-1,0
freaks,negative,-1,0
fret,negative,-1,0
fright,negative,-1,0
frittered,negative,-1,0
From,negative,-1,0
frothing,negative,-1,0
frustrated,negative,-1,0
frustrates,negative,-1,0
Frustratingly,negative,-1,0
frustrations,negative,-1,0
fu,negative,-1,0
fuddled,negative,-1,0
fuddy-duddy,negative,-1,0
fumbled,negative,-1,0
funeral,negative,-1,0
Funk,negative,-1,0
furious,negative,-1,0
furiously,negative,-1,0
fussy,negative,-1,0
futile,negative,-1,0
futility,negative,-1,0
fuzziness,negative,-1,0
gag,negative,-1,0
gang-infested,negative,-1,0
gangs,negative,-1,0
gangster,negative,-1,0
gap,negative,-1,0
gaping,negative,-1,0
garbage,negative,-1,0
garde,negative,-1,0
gasbag,negative,-1,0
gasp-inducing,negative,-1,0
Gaunt,negative,-1,0
gawky,negative,-1,0
generic,negative,-1,0
generically,negative,-1,0
genocide,negative,-1,0
ghastly,negative,-1,0
Ghetto,negative,-1,0
gibberish,negative,-1,0
gimmick,negative,-1,0
gimmicks,negative,-1,0
glaring,negative,-1,0
glib,negative,-1,0
glitches,negative,-1,0
gloom,negative,-1,0
glum,negative,-1,0
Goldbacher,negative,-1,0
gone-to-pot,negative,-1,0
gooeyness,negative,-1,0
gore,negative,-1,0
graceless,negative,-1,0
grade-grubbers,negative,-1,0
grating,negative,-1,0
grave,negative,-1,0
grayish,negative,-1,0
greasiest,negative,-1,0
greedy,negative,-1,0
grenade,negative,-1,0
grievous,negative,-1,0
grimace,negative,-1,0
grim,negative,-1,
grimly,negative,-1,0
grinding,negative,-1,0
grisly,negative,-1,0
groan,negative,-1,0
groaner,negative,-1,0
groaners,negative,-1,0
groan-inducing,negative,-1,0
groggy,negative,-1,0
grosses,negative,-1,0
grossest,negative,-1,0
grossly,negative,-1,0
grueling,negative,-1,0
gruelling,negative,-1,0
gruesome,negative,-1,0
grumble,negative,-1,0
grumbling,negative,-1,0
guilt,negative,-1,0
guilt-trip,negative,-1,0
guilty,negative,-1,0
gunfight,negative,-1,0
gutless,negative,-1,0
gutter,negative,-1,0
hack,negative,-1,0
hackery,negative,-1,0
hackneyed,negative,-1,0
half-assed,negative,-1,0
half-baked,negative,-1,0
half-formed,negative,-1,0
halfhearted,negative,-1,0
half-hearted,negative,-1,0
half-step,negative,-1,0
halfwit,negative,-1,0
half-wit,negative,-1,0
hamfisted,negative,-1,0
ham-fisted,negative,-1,0
hampered,negative,-1,0
hamstrung,negative,-1,0
hanging,negative,-1,0
haphazardness,negative,-1,0
hapless,negative,-1,0
hard-pressed,negative,-1,0
hard-sell,negative,-1,0
hard-to-swallow,negative,-1,0
harm,negative,-1,0
harmed,negative,-1,0
harsh,negative,-1,0
has-been,negative,-1,0
hash,negative,-1,0
Hate,negative,-1,0
hated,negative,-1,0
hateful,negative,-1,0
hates,negative,-1,0
hatred,negative,-1,0
haute,negative,-1,0
Have-yourself-a-happy-little-Holocaust,negative,-1,0
havoc,negative,-1,0
haywire,negative,-1,0
hazy,negative,-1,0
headache,negative,-1,0
head-banging,negative,-1,0
headbangingly,negative,-1,0
heartbreak,negative,-1,0
heaviest,negative,-1,0
heavy-duty,negative,-1,0
heavy-handed,negative,-1,0
heavy-handedness,negative,-1,0
hedonist,negative,-1,0
hedonistic,negative,-1,0
heedless,negative,-1,0
Hell,negative,-1,0
hell-bent,negative,-1,0
hellish,negative,-1,0
hell-jaunt,negative,-1,0
heresy,negative,-1,0
hideousness,negative,-1,0
high-strung,negative,-1,0
hindered,negative,-1,0
hiss,negative,-1,0
histrionic,negative,-1,0
Hitler,negative,-1,0
hit-man,negative,-1,0
hit-to-miss,negative,-1,0
HIV\/AIDS,negative,-1,0
Hmmm,negative,-1,0
hoary,negative,-1,0
hodgepodge,negative,-1,0
hoity-toity,negative,-1,0
hokey,negative,-1,0
hole-ridden,negative,-1,0
hollow,negative,-1,0
hollowness,negative,-1,0
Hollywood-predictable,negative,-1,0
hooey,negative,-1,0
hooker,negative,-1,0
hooting,negative,-1,0
hopeless,negative,-1,0
Hopelessly,negative,-1,0
Horrendously,negative,-1,0
Horrid,negative,-1,0
horrific,negative,-1,0
horrifically,negative,-1,0
horrified,negative,-1,0
horrifies,negative,-1,0
horrifying,negative,-1,0
horrifyingly,negative,-1,0
hostile,negative,-1,0
However,negative,-1,0
Howie,negative,-1,0
Hrs,negative,-1,0
humbuggery,negative,-1,0
humdrum,negative,-1,0
Humorless,negative,-1,0
humourless,negative,-1,0
hurt,negative,-1,0
hurting,negative,-1,0
hurts,negative,-1,0
hyper-artificiality,negative,-1,0
hyper-cliched,negative,-1,0
hypermasculine,negative,-1,0
hypocritical,negative,-1,0
ick,negative,-1,0
idiocy,negative,-1,0
Idiotic,negative,-1,0
idiotically,negative,-1,0
ignorance,negative,-1,0
Ignorant,negative,-1,0
ignore,negative,-1,0
ill-advised,negative,-1,0
ill-considered,negative,-1,0
ill-equipped,negative,-1,0
ill-fitting,negative,-1,0
ill-informed,negative,-1,0
illogic,negative,-1,0
illogical,negative,-1,0
ills,negative,-1,0
ill-starred,negative,-1,0
ill-timed,negative,-1,0
image-mongering,negative,-1,0
imbecilic,negative,-1,0
Imitation,negative,-1,0
imitations,negative,-1,0
imitative,negative,-1,0
immaturity,negative,-1,0
immorality,negative,-1,0
Imperfect,negative,-1,0
impersonal,negative,-1,0
impervious,negative,-1,0
impish,negative,-1,0
implausible,negative,-1,0
implodes,negative,-1,0
implosion,negative,-1,0
impossibly,negative,-1,0
imprisonment,negative,-1,0
improbable,negative,-1,0
improbably,negative,-1,0
impudent,negative,-1,0
inactive,negative,-1,0
inadequate,negative,-1,0
inadequately,negative,-1,0
inadvertent,negative,-1,0
inane,negative,-1,0
inanities,negative,-1,0
inappropriate,negative,-1,0
inarticulate,negative,-1,0
incapable,negative,-1,0
incessant,negative,-1,0
incessantly,negative,-1,0
incoherence,negative,-1,0
incoherent,negative,-1,0
incompetent,negative,-1,0
incomprehensible,negative,-1,0
inconceivable,negative,-1,0
inconclusive,negative,-1,0
incongruous,negative,-1,0
inconsequential,negative,-1,0
inconsistencies,negative,-1,0
inconsistent,negative,-1,0
incurably,negative,-1,0
Indecent,negative,-1,0
indifference,negative,-1,0
indifferent,negative,-1,0
indigestible,negative,-1,0
indignant,negative,-1,0
indignation,negative,-1,0
indulgence,negative,-1,0
ineffective,negative,-1,0
ineffectual,negative,-1,0
inelegant,negative,-1,0
inept,negative,-1,0
ineptitudes,negative,-1,0
inexorable,negative,-1,0
inexperience,negative,-1,0
inexperienced,negative,-1,0
inexpressive,negative,-1,0
infamy,negative,-1,0
infantile,negative,-1,0
Infidelity,negative,-1,0
inflated,negative,-1,0
ingratiating,negative,-1,0
inhuman,negative,-1,0
inmates,negative,-1,0
innuendo,negative,-1,0
inoffensive,negative,-1,0
insane,negative,-1,0
insensitive,negative,-1,0
insensitivity,negative,-1,0
insignificance,negative,-1,0
insignificant,negative,-1,0
insipid,negative,-1,0
Insomnia,negative,-1,0
insubstantial,negative,-1,0
insufferably,negative,-1,0
insufficiently,negative,-1,0
insult,negative,-1,0
insulted,negative,-1,0
insulting,negative,-1,0
insultingly,negative,-1,0
insults,negative,-1,0
interfering,negative,-1,0
interrupted,negative,-1,0
intimidating,negative,-1,0
intolerable,negative,-1,0
irk,negative,-1,0
irony,negative,-1,0
irrational,negative,-1,0
irreconcilable,negative,-1,0
irrelevancy,negative,-1,0
irrelevant,negative,-1,0
irreparable,negative,-1,0
irreparably,negative,-1,0
irresponsible,negative,-1,0
irritates,negative,-1,0
irritatingly,negative,-1,0
isolated,negative,-1,0
isolation,negative,-1,0
jabs,negative,-1,0
jackass,negative,-1,0
jackasses,negative,-1,0
jaded,negative,-1,0
Jagjit,negative,-1,0
jaundiced,negative,-1,0
jealous,negative,-1,0
jealousy,negative,-1,0
joke,negative,-1,0
joylessly,negative,-1,0
juiceless,negative,-1,0
jumbled,negative,-1,0
junk-calorie,negative,-1,0
junkie,negative,-1,0
juvenile,negative,-1,0
kill-by-numbers,negative,-1,0
killer,negative,-1,0
Klein,negative,-1,0
knockoff,negative,-1,0
knock-off,negative,-1,0
knock-offs,negative,-1,0
knucklehead,negative,-1,0
labored,negative,-1,0
laborious,negative,-1,0
laboriousness,negative,-1,0
labors,negative,-1,0
Laced,negative,-1,0
lackadaisical,negative,-1,0
lacked,negative,-1,0
lacking,negative,-1,0
lackluster,negative,-1,0
lack-of-attention,negative,-1,0
lacks,negative,-1,0
lagging,negative,-1,0
lameness,negative,-1,0
lame-old,negative,-1,0
lamer,negative,-1,0
languishing,negative,-1,0
larceny,negative,-1,0
larded,negative,-1,0
last-minute,negative,-1,0
laughable,negative,-1,0
laughably,negative,-1,0
lax,negative,-1,0
lazier,negative,-1,0
Lazily,negative,-1,0
lazy,negative,-1,0
leaden,negative,-1,0
least,negative,-1,0
leave,negative,-1,0
lecherous,negative,-1,0
less-compelling,negative,-1,0
less-is-more,negative,-1,0
Less-than-compelling,negative,-1,0
less-than-magic,negative,-1,0
let-down,negative,-1,0
lethargic,negative,-1,0
lethargically,negative,-1,0
leukemia,negative,-1,0
liability,negative,-1,0
Liar,negative,-1,0
lie,negative,-1,0
Lightweight,negative,-1,0
limitations,negative,-1,0
limited,negative,-1,0
limping,negative,-1,0
limply,negative,-1,0
Linklater,negative,-1,0
lip-reading,negative,-1,0
lip-synching,negative,-1,0
list,negative,-1,0
listless,negative,-1,0
little-remembered,negative,-1,0
loathe,negative,-1,0
loathing,negative,-1,0
loathsome,negative,-1,0
lobotomy,negative,-1,0
locales,negative,-1,0
lo-fi,negative,-1,0
loitering,negative,-1,0
loneliness,negative,-1,0
Lonely,negative,-1,0
Long,negative,-1,0
long-on-the-shelf,negative,-1,0
long-suffering,negative,-1,0
long-winded,negative,-1,0
loony,negative,-1,0
loopy,negative,-1,0
loose,negative,-1,0
loosey-goosey,negative,-1,0
lose,negative,-1,0
loser,negative,-1,0
losers,negative,-1,0
loses,negative,-1,0
losing,negative,-1,0
loss,negative,-1,0
Lost,negative,-1,0
loveless,negative,-1,0
lowbrow,negative,-1,0
low-brow,negative,-1,0
low-budget,negative,-1,0
lower-wit,negative,-1,0
low-grade,negative,-1,0
low-life,negative,-1,0
low-tech,negative,-1,0
-LRB-,negative,-1,0
Ludicrous,negative,-1,0
lulled,negative,-1,0
lulling,negative,-1,0
lumbering,negative,-1,0
lumpen,negative,-1,0
lunacy,negative,-1,0
Lurid,negative,-1,0
lying,negative,-1,0
macabre,negative,-1,0
mad,negative,-1,0
maddening,negative,-1,0
maddeningly,negative,-1,0
made-for-TV,negative,-1,0
malaise,negative,-1,0
malarkey,negative,-1,0
malnourished,negative,-1,0
malnutrition,negative,-1,0
manic,negative,-1,0
Manipulative,negative,-1,0
manual,negative,-1,0
marginal,negative,-1,0
marginalization,negative,-1,0
