Word,Sentiment
exclusive,Positive
excommunicat,Negative
excommunicate,Negative
excommunicated,Negative
excommunicates,Negative
excommunicating,Negative
excommunication,Negative
excommunications,Negative
excommunicator,Negative
excommunicators,Negative
excoriate,Negative
excruciat,Negative
excruciate,Negative
excruciating,Negative
excruciatingly,Negative
excuse,Negative
excuses,Negative
execrate,Negative
exellent,Positive
exemplar,Positive
exemplary,Positive
exhaust,Negative
exhausted,Negative
exhaustion,Negative
exhaustless,Positive
exhausts,Negative
exhilarate,Positive
exhilarating,Positive
exhilaratingly,Positive
exhilaration,Positive
exhorbitant,Negative
exhort,Negative
exile,Negative
exiled,Negative
exiles,Negative
exonerate,Positive
exorbitant,Negative
exorbitantance,Negative
exorbitantly,Negative
exotic,Positive
exotically,Positive
exoticism,Positive
exotics,Positive
expansive,Positive
expectant,Positive
expected,Positive
expeditiously,Positive
expel,Negative
expensive,Negative
expertly,Positive
expire,Negative
expired,Negative
explode,Negative
exploded,Negative
exploder,Negative
exploders,Negative
explodes,Negative
exploit,Negative
exploitation,Negative
explosive,Negative
explosively,Negative
explosiveness,Negative
explosives,Negative
expressionless,Negative
expropriate,Negative
expropriation,Negative
expulse,Negative
expunge,Negative
exquisite,Positive
exquisitely,Positive
exterminat,Negative
exterminate,Negative
exterminated,Negative
exterminates,Negative
exterminating,Negative
extermination,Negative
exterminations,Negative
exterminator,Negative
exterminators,Negative
extinct,Negative
extinguish,Negative
extol,Positive
extoll,Positive
extort,Negative
extortion,Negative
extraneous,Negative
extraordinarily,Positive
extraordinary,Positive
extravagance,Negative
extravagant,Negative
extravagantly,Negative
extremism,Negative
extremist,Negative
extremists,Negative
extricate,Positive
exuberan,Positive
exuberance,Positive
exuberancy,Positive
exuberant,Positive
exuberantly,Positive
exult,Positive
exultant,Positive
exultation,Positive
exultingly,Positive
eyecatch,Positive
eye-catch,Positive
eyecatching,Positive
eye-catching,Positive
eyesore,Negative
faav,Positive
fab,Positive
fabricate,Negative
fabrication,Negative
fabulous,Positive
fabulously,Positive
facetious,Negative
facetiously,Negative
facilitate,Positive
faggot,Negative
fail,Negative
failed,Negative
failing,Negative
failingly,Negative
failings,Negative
fails,Negative
failsafe,Positive
failure,Negative
failures,Negative
fain,Positive
faint,Negative
fainthearted,Negative
fair,Positive
fairer,Positive
fairest,Positive
fairly,Positive
fairness,Positive
faith,Positive
faithed,Positive
faithful,Positive
faithfully,Positive
faithfulness,Positive
faithfuls,Positive
faithing,Positive
faithless,Negative
faithlessly,Negative
faithlessness,Negative
faiths,Positive
fake,Negative
faked,Negative
faker,Negative
fakeries,Negative
fakers,Negative
fakery,Negative
fakes,Negative
fall,Negative
fallacies,Negative
fallacious,Negative
fallaciously,Negative
fallaciousness,Negative
fallacy,Negative
fallen,Negative
falling,Negative
fallout,Negative
falls,Negative
falsehood,Negative
falsehoods,Negative
falsely,Negative
falsify,Negative
falsity,Negative
falter,Negative
faltered,Negative
falterer,Negative
falterers,Negative
faltering,Negative
falteringly,Negative
falters,Negative
fame,Positive
famed,Positive
familiarity,Positive
famine,Negative
famines,Negative
famished,Negative
famous,Positive
famously,Positive
fanatic,Negative
fanatical,Negative
fanatically,Negative
fanaticism,Negative
fanatics,Negative
fancied,Positive
fancier,Positive
fanciful,Negative
fancinating,Positive
fancy,Positive
fanfare,Positive
fans,Positive
fantastic,Positive
fantastical,Positive
fantastically,Positive
fantasticalness,Positive
fantasy,Positive
farce,Negative
farcical,Negative
farcically,Negative
farcical-yet-provocative,Negative
farfetched,Negative
far-fetched,Negative
fark,Negative
farker,Negative
farkin,Negative
farking,Negative
fascinat,Positive
fascinate,Positive
fascinated,Positive
fascinates,Positive
fascinating,Positive
fascinatingly,Positive
fascination,Positive
fascinations,Positive
fascism,Negative
fascist,Negative
fashionable,Positive
fashionably,Positive
faster,Positive
fastest,Positive
fastest-growing,Positive
fast-growing,Positive
fastidious,Negative
fastidiously,Negative
fast-paced,Positive
fastuous,Negative
fat,Negative
fatal,Negative
fatalistic,Negative
fatalistically,Negative
fatalities,Negative
fatality,Negative
fatally,Negative
fatalness,Negative
fatcat,Negative
fat-cat,Negative
fatcats,Negative
fat-cats,Negative
fateful,Negative
fatefully,Negative
fathead,Negative
fatheaded,Negative
fatheads,Negative
fathomless,Negative
fatigu,Negative
fatigue,Negative
fatigued,Negative
fatigueless,Positive
fatigues,Negative
fatiguing,Negative
fatique,Negative
fatty,Negative
fatuity,Negative
fatuous,Negative
fatuously,Negative
fault,Negative
faulted,Negative
faultfinder,Negative
faultfinders,Negative
faultfinding,Negative
faultier,Negative
faultiest,Negative
faultily,Negative
faultiness,Negative
faulting,Negative
faultless,Positive
faultlessly,Positive
faultlessness,Positive
faults,Negative
faulty,Negative
fav,Positive
fave,Positive
favor,Positive
favorable,Positive
favorableness,Positive
favorably,Positive
favored,Positive
favorer,Positive
favorers,Positive
favoring,Positive
favorite,Positive
favorited,Positive
favorites,Positive
favoritism,Negative
favors,Positive
favour,Positive
favoured,Positive
favourer,Positive
favourers,Positive
favouring,Positive
favouritism,Negative
favours,Positive
favv,Positive
fawningly,Negative
faze,Negative
fck,Negative
fcker,Negative
fckin,Negative
fcking,Negative
fcuk,Negative
fcuked,Negative
fcuker,Negative
fcukin,Negative
fcuking,Negative
fear,Negative
feared,Negative
fearful,Negative
fearfully,Negative
fearfulness,Negative
fearing,Negative
fearless,Positive
fearlessly,Positive
fearlessness,Positive
fears,Negative
fearsome,Negative
feasible,Positive
feasibly,Positive
feat,Positive
feature-rich,Positive
fecilitous,Positive
feckless,Negative
fed-up,Negative
feeble,Negative
feeblely,Negative
feebleminded,Negative
feel-dependent,Positive
feel-high,Positive
feign,Negative
feigned,Negative
feignedly,Negative
feigner,Negative
feigners,Negative
feigning,Negative
feigns,Negative
feint,Negative
feisty,Positive
felicitate,Positive
felicitous,Positive
felicity,Positive
fell,Negative
felon,Negative
felonious,Negative
feroc,Negative
ferocious,Negative
ferociously,Negative
ferociousness,Negative
ferocities,Negative
ferocity,Negative
fertile,Positive
fervent,Positive
fervently,Positive
fervid,Positive
fervidly,Positive
fervor,Positive
festiv,Positive
festival,Positive
festivals,Positive
festive,Positive
festively,Positive
festiveness,Positive
festivities,Positive
fete,Positive
fetid,Negative
feud,Negative
feuded,Negative
feuding,Negative
feudist,Negative
feudists,Negative
feuds,Negative
fever,Negative
feverish,Negative
fevers,Negative
ffs,Negative
fiasco,Negative
fib,Negative
fibber,Negative
fickle,Negative
fiction,Negative
fictional,Negative
fictitious,Negative
fidelity,Positive
fidget,Negative
fidgeted,Negative
fidgeter,Negative
fidgeters,Negative
fidgeting,Negative
fidgets,Negative
fidgety,Negative
fiend,Negative
fiendish,Negative
fierce,Negative
fiercely,Negative
fiercely,Negative
fierceness,Negative
fiercer,Negative
fiercest,Negative
fiery,Negative
fiesta,Positive
fiestas,Positive
fight,Negative
figurehead,Negative
fiine,Positive
fiinee,Positive
fiinne,Positive
fiinnee,Positive
filth,Negative
filthy,Negative
finagle,Negative
fine,Positive
finee,Positive
fine-looking,Positive
finely,Positive
finer,Positive
finest,Positive
finicky,Negative
finne,Positive
finnee,Positive
fire-drill,Negative
fire-drills,Negative
firmer,Positive
first-class,Positive
first-in-class,Positive
first-rate,Positive
fissures,Negative
fist,Negative
fk,Negative
fker,Negative
fkin,Negative
fking,Negative
flabbergast,Negative
flabbergasted,Negative
flagging,Negative
flagrant,Negative
flagrantly,Negative
flair,positive
flairs,positive
flak,Negative
flake,Negative
flakey,Negative
flakieness,Negative
flaking,Negative
flaky,Negative
flare,Negative
flares,Negative
flareup,Negative
flareups,Negative
flashy,Negative
flat-out,Negative
flatter,Positive
flattering,Positive
flatteringly,Positive
flaunt,Negative
flaw,Negative
flawed,Negative
flawless,Positive
flawlessly,Positive
flawlessness,Positive
flaws,Negative
fled,Negative
flee,Negative
fleed,Negative
fleeing,Negative
fleer,Negative
fleered,Negative
fleering,Negative
fleers,Negative
flees,Negative
fleeting,Negative
flexib,Positive
flexibility,Positive
flexible,Positive
flexibly,Positive
flicker,Negative
flickering,Negative
flickers,Negative
flighty,Negative
flimflam,Negative
flimsy,Negative
flirt,Positive
flirtatious,Negative
flirty,Positive
flirty,Negative
floored,Negative
flounder,Negative
floundering,Negative
flourish,Positive
flourishing,Positive
flout,Negative
fluent,Positive
flunk,Negative
flunked,Negative
flunking,Negative
flunks,Negative
fluster,Negative
flutter,Positive
fml,Negative
foe,Negative
foes,Negative
foetid,Negative
foetor,Negative
foetors,Negative
foggy,Negative
foible,Negative
foibles,Negative
FOMO,Negative
fond,Positive
fondly,Positive
fondness,Positive
fool,Negative
fooled,Negative
fooleries,Negative
foolery,Negative
foolhardy,Negative
fooling,Negative
foolish,Negative
foolishly,Negative
foolishness,Negative
foolproof,Positive
fools,Negative
foppish,Negative
forbid,Negative
forbiddance,Negative
forbidden,Negative
forbidder,Negative
forbidding,Negative
forbiddingly,Negative
forbids,Negative
forceful,Negative
foreboding,Negative
forebodingly,Negative
foremost,Positive
foreseen,Positive
foresight,Positive
forfeit,Negative
forgave,Positive
forged,Negative
forgetful,Negative
forgetfully,Negative
forgetfulness,Negative
forgiv,Positive
forgivable,Positive
forgive,Positive
forgiven,Positive
forgiveness,Positive
forgiver,Positive
forgivers,Positive
forgives,Positive
forgiving,Positive
forgot,Negative
forlorn,Negative
forlornly,Negative
formidable,Positive
forsake,Negative
forsaken,Negative
forswear,Negative
fortitude,Positive
fortuitous,Positive
fortuitously,Positive
fortunate,Positive
fortunately,Positive
fortunateness,Positive
fortune,Positive
fought,Negative
foul,Negative
foully,Negative
foulmouthed,Negative
foulness,Negative
fractious,Negative
fractiously,Negative
fracture,Negative
fractured,Negative
fractures,Negative
fragile,Negative
fragmented,Negative
fragrant,Positive
frail,Negative
frantic,Negative
frantically,Negative
franticly,Negative
fraud,Negative
frauds,Negative
fraudulence,Negative
fraudulent,Negative
fraudulently,Negative
fraught,Negative
frazzle,Negative
frazzled,Negative
freak,Negative
freaked,Negative
freakier,Negative
freakiest,Negative
freakily,Negative
freakin,Negative
freaking,Negative
freakish,Negative
freakishly,Negative
freakishness,Negative
freakout,Negative
freakouts,Negative
freaks,Negative
freaky,Negative
freaky,Negative
free,Positive
freed,Positive
freedom,Positive
freedoms,Positive
freeze,Negative
freezes,Negative
freezing,Negative
frenetic,Negative
frenetically,Negative
frenzied,Negative
frenzy,Negative
fresh,Positive
fresher,Positive
freshest,Positive
fret,Negative
fretful,Negative
frets,Negative
friction,Negative
frictions,Negative
fried,Negative
friend,Positive
friendliness,Positive
friendly,Positive
friends,Positive
friends-become strangers,Negative
friendship,Positive
friendships,Positive
friendzone,Negative
friend-zone,Negative
friend-zoned,Negative
friend-zoning,Negative
friggin,Negative
frigging,Negative
fright,Negative
frighted,Negative
frighten,Negative
frightened,Negative
frightening,Negative
frighteningly,Negative
frightens,Negative
frightful,Negative
frightfully,Negative
frightfulness,Negative
frighting,Negative
frights,Negative
frigid,Negative
friskiness,Positive
frisky,Positive
frisson,Negative
frivolous,Negative
frizzy,Negative
frolic,Positive
frolicked,Positive
frolicker,Positive
frolickers,Positive
frolicking,Positive
frolicky,Positive
frolics,Positive
frost,Negative
frown,Negative
frowned,Negative
frowner,Negative
frowners,Negative
frowning,Negative
frowning,Negative
frowningly,Negative
frowns,Negative
frowns,Negative
froze,Negative
frozen,Negative
frugal,Positive
fruitful,Positive
fruitless,Negative
fruitlessly,Negative
frustrat,Negative
frustrate,Negative
frustrated,Negative
frustrates,Negative
frustrating,Negative
frustratingly,Negative
frustration,Negative
frustrations,Negative
fuck,Negative
fucked,Negative
fuckers,Negative
fucker,Negative
fuckface,Negative
fuckin,Negative
fucking,Negative
fucks,Negative
fucktard,Negative
fuckwit,Negative
fuctard,Negative
fud,Negative
fudge,Negative
fugitive,Negative
fugitively,Negative
fugitives,Negative
fugly,Negative
fulfilled,Positive
fulfillment,Positive
full-blown,Negative
fulminate,Negative
fumble,Negative
fumbled,Negative
fumbler,Negative
fumblers,Negative
fumbles,Negative
fume,Negative
fumed,Negative
fumer,Negative
fumers,Negative
fumes,Negative
fuming,Negative
fun,Positive
fundamentalism,Negative
funky,Negative
funn,Positive
funnel,Positive
funnier,Positive
funnier,Positive
funnier,Positive
funnies,Positive
funniest,Positive
funniest,Positive
funnily,Positive
funniness,Positive
funning,Positive
funny,Positive
funnyman,Positive
funnymen,Positive
furious,Negative
furiously,Negative
furloughed,Negative
furor,Negative
fury,Negative
fuss,Negative
fussy,Negative
fustigate,Negative
fusty,Negative
futile,Negative
futilely,Negative
futility,Negative
futurestic,Positive
futuristic,Positive
fuunn,Positive
fuzzy,Negative
fvck,Negative
fvcker,Negative
fvckin,Negative
fvcking,Negative
gabble,Negative
gabra,Negative
gaff,Negative
gaffe,Negative
gaiety,Positive
